event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum,cls,clx,date
2023-05-03 07:14:00,2023-05-03 07:23:00,2023-05-03 07:25:00,C3.3,13296,C,C,2023-05-03
2023-05-03 07:25:00,2023-05-03 07:37:00,2023-05-03 07:58:00,C9.6,13296,C,C,2023-05-03
2023-05-03 09:15:00,2023-05-03 09:27:00,2023-05-03 09:33:00,M4.2,0,M,M,2023-05-03
2023-05-03 10:03:00,2023-05-03 10:14:00,2023-05-03 10:19:00,M3.1,0,M,M,2023-05-03
2023-05-03 10:36:00,2023-05-03 10:45:00,2023-05-03 10:49:00,M7.2,0,M,M,2023-05-03
2023-05-03 12:04:00,2023-05-03 12:12:00,2023-05-03 12:18:00,C3.9,0,C,C,2023-05-03
2023-05-03 12:24:00,2023-05-03 12:35:00,2023-05-03 12:41:00,M1.7,0,M,M,2023-05-03
2023-05-03 13:43:00,2023-05-03 13:50:00,2023-05-03 13:54:00,M2.2,0,M,M,2023-05-03
2023-05-03 14:55:00,2023-05-03 15:00:00,2023-05-03 15:04:00,C3.1,0,C,C,2023-05-03
2023-05-03 16:23:00,2023-05-03 16:30:00,2023-05-03 16:36:00,C1.9,0,C,C,2023-05-03
2023-05-03 17:43:00,2023-05-03 17:51:00,2023-05-03 17:57:00,C1.8,0,C,C,2023-05-03
2023-05-03 18:09:00,2023-05-03 18:22:00,2023-05-03 18:32:00,C3.0,0,C,C,2023-05-03
2023-05-03 19:20:00,2023-05-03 19:27:00,2023-05-03 19:33:00,C1.7,0,C,C,2023-05-03
2023-05-04 00:37:00,2023-05-04 00:41:00,2023-05-04 00:46:00,C2.5,0,C,C,2023-05-04
2023-05-04 01:54:00,2023-05-04 02:15:00,2023-05-04 02:29:00,C4.9,13288,C,C,2023-05-04
2023-05-04 02:51:00,2023-05-04 02:54:00,2023-05-04 02:58:00,C4.0,0,C,C,2023-05-04
2023-05-04 04:58:00,2023-05-04 05:04:00,2023-05-04 05:12:00,C5.2,13293,C,C,2023-05-04
2023-05-04 08:05:00,2023-05-04 08:44:00,2023-05-04 09:08:00,M3.9,0,M,M,2023-05-04
2023-05-04 14:28:00,2023-05-04 14:33:00,2023-05-04 14:40:00,C2.8,0,C,C,2023-05-04
2023-05-04 15:55:00,2023-05-04 16:05:00,2023-05-04 16:20:00,C2.5,0,C,C,2023-05-04
2023-05-04 18:04:00,2023-05-04 18:11:00,2023-05-04 18:16:00,C3.3,0,C,C,2023-05-04
2023-05-04 18:20:00,2023-05-04 18:48:00,2023-05-04 19:21:00,C6.3,0,C,C,2023-05-04
2023-05-05 00:53:00,2023-05-05 00:57:00,2023-05-05 01:03:00,C2.5,0,C,C,2023-05-05
2023-05-05 05:14:00,2023-05-05 05:33:00,2023-05-05 05:44:00,C4.9,0,C,C,2023-05-05
2023-05-05 06:52:00,2023-05-05 07:06:00,2023-05-05 07:16:00,C9.5,0,C,C,2023-05-05
2023-05-05 07:30:00,2023-05-05 08:01:00,2023-05-05 08:33:00,M2.1,0,M,M,2023-05-05
2023-05-05 15:18:00,2023-05-05 15:31:00,2023-05-05 15:39:00,M1.2,0,M,M,2023-05-05
2023-05-05 15:39:00,2023-05-05 15:47:00,2023-05-05 15:54:00,C8.2,0,C,C,2023-05-05
2023-05-06 00:11:00,2023-05-06 00:31:00,2023-05-06 00:36:00,C2.3,0,C,C,2023-05-06
2023-05-06 00:36:00,2023-05-06 00:42:00,2023-05-06 00:49:00,C2.8,0,C,C,2023-05-06
2023-05-06 03:43:00,2023-05-06 04:02:00,2023-05-06 04:09:00,C5.2,0,C,C,2023-05-06
2023-05-06 07:18:00,2023-05-06 07:26:00,2023-05-06 07:34:00,C2.2,0,C,C,2023-05-06
2023-05-06 14:50:00,2023-05-06 14:59:00,2023-05-06 15:03:00,C3.6,0,C,C,2023-05-06
2023-05-06 17:38:00,2023-05-06 17:45:00,2023-05-06 17:52:00,C1.8,0,C,C,2023-05-06
2023-05-06 21:42:00,2023-05-06 21:57:00,2023-05-06 22:13:00,C4.7,0,C,C,2023-05-06
2023-05-07 01:37:00,2023-05-07 01:50:00,2023-05-07 02:01:00,C1.2,0,C,C,2023-05-07
2023-05-07 03:48:00,2023-05-07 03:52:00,2023-05-07 03:57:00,C1.3,0,C,C,2023-05-07
2023-05-07 09:59:00,2023-05-07 10:04:00,2023-05-07 10:34:00,C1.8,0,C,C,2023-05-07
2023-05-07 12:01:00,2023-05-07 12:06:00,2023-05-07 12:14:00,C1.5,0,C,C,2023-05-07
2023-05-07 21:01:00,2023-05-07 21:05:00,2023-05-07 21:10:00,C1.6,13296,C,C,2023-05-07
2023-05-08 02:16:00,2023-05-08 02:23:00,2023-05-08 02:27:00,C7.9,0,C,C,2023-05-08
2023-05-08 06:40:00,2023-05-08 06:46:00,2023-05-08 06:55:00,C3.6,0,C,C,2023-05-08
2023-05-08 08:30:00,2023-05-08 08:38:00,2023-05-08 08:43:00,C3.6,0,C,C,2023-05-08
2023-05-08 09:50:00,2023-05-08 10:00:00,2023-05-08 10:06:00,C4.6,0,C,C,2023-05-08
2023-05-08 10:56:00,2023-05-08 11:05:00,2023-05-08 11:11:00,C2.2,0,C,C,2023-05-08
2023-05-08 12:28:00,2023-05-08 12:35:00,2023-05-08 12:39:00,C1.7,0,C,C,2023-05-08
2023-05-08 14:10:00,2023-05-08 14:21:00,2023-05-08 14:25:00,C9.6,0,C,C,2023-05-08
2023-05-08 15:02:00,2023-05-08 15:15:00,2023-05-08 15:23:00,C2.1,0,C,C,2023-05-08
2023-05-08 15:59:00,2023-05-08 16:10:00,2023-05-08 16:24:00,C3.0,0,C,C,2023-05-08
2023-05-09 00:05:00,2023-05-09 00:33:00,2023-05-09 00:57:00,C2.7,0,C,C,2023-05-09
2023-05-09 01:44:00,2023-05-09 01:50:00,2023-05-09 01:52:00,C2.4,0,C,C,2023-05-09
2023-05-09 01:52:00,2023-05-09 02:19:00,2023-05-09 02:33:00,C3.5,0,C,C,2023-05-09
2023-05-09 02:43:00,2023-05-09 02:58:00,2023-05-09 03:08:00,C5.6,0,C,C,2023-05-09
2023-05-09 03:42:00,2023-05-09 03:54:00,2023-05-09 04:05:00,M6.5,0,M,M,2023-05-09
2023-05-09 05:55:00,2023-05-09 06:13:00,2023-05-09 06:28:00,M1.2,0,M,M,2023-05-09
2023-05-09 07:58:00,2023-05-09 08:14:00,2023-05-09 08:28:00,C5.2,0,C,C,2023-05-09
2023-05-09 09:18:00,2023-05-09 09:28:00,2023-05-09 09:40:00,C4.3,0,C,C,2023-05-09
2023-05-09 10:00:00,2023-05-09 10:20:00,2023-05-09 10:33:00,M1.3,0,M,M,2023-05-09
2023-05-09 11:09:00,2023-05-09 11:18:00,2023-05-09 11:23:00,C6.9,0,C,C,2023-05-09
2023-05-09 11:59:00,2023-05-09 12:11:00,2023-05-09 12:22:00,C4.0,0,C,C,2023-05-09
2023-05-09 12:22:00,2023-05-09 12:31:00,2023-05-09 12:43:00,C5.7,0,C,C,2023-05-09
2023-05-09 13:58:00,2023-05-09 14:05:00,2023-05-09 14:09:00,C6.4,0,C,C,2023-05-09
2023-05-09 14:23:00,2023-05-09 14:42:00,2023-05-09 14:56:00,C7.3,0,C,C,2023-05-09
2023-05-09 17:43:00,2023-05-09 17:48:00,2023-05-09 17:58:00,C2.9,0,C,C,2023-05-09
2023-05-09 18:20:00,2023-05-09 18:58:00,2023-05-09 19:24:00,M4.2,0,M,M,2023-05-09
2023-05-09 20:32:00,2023-05-09 20:52:00,2023-05-09 21:04:00,M5.0,13296,M,M,2023-05-09
2023-05-10 01:31:00,2023-05-10 01:42:00,2023-05-10 01:47:00,C3.8,0,C,C,2023-05-10
2023-05-10 03:10:00,2023-05-10 03:16:00,2023-05-10 03:22:00,C2.1,0,C,C,2023-05-10
2023-05-10 04:02:00,2023-05-10 04:12:00,2023-05-10 04:15:00,C4.0,0,C,C,2023-05-10
2023-05-10 04:15:00,2023-05-10 04:20:00,2023-05-10 04:24:00,C3.9,0,C,C,2023-05-10
2023-05-10 14:11:00,2023-05-10 14:21:00,2023-05-10 14:33:00,M2.2,0,M,M,2023-05-10
2023-05-10 14:54:00,2023-05-10 15:00:00,2023-05-10 15:07:00,C5.7,0,C,C,2023-05-10
2023-05-10 15:58:00,2023-05-10 16:04:00,2023-05-10 16:11:00,C2.6,0,C,C,2023-05-10
2023-05-10 18:36:00,2023-05-10 18:42:00,2023-05-10 18:47:00,C2.9,0,C,C,2023-05-10
2023-05-10 19:22:00,2023-05-10 19:35:00,2023-05-10 19:46:00,C5.8,0,C,C,2023-05-10
2023-05-10 19:53:00,2023-05-10 19:59:00,2023-05-10 20:06:00,C4.3,0,C,C,2023-05-10
2023-05-11 00:20:00,2023-05-11 00:30:00,2023-05-11 00:46:00,C2.9,0,C,C,2023-05-11
2023-05-11 00:46:00,2023-05-11 00:52:00,2023-05-11 00:59:00,C3.9,0,C,C,2023-05-11
2023-05-11 01:02:00,2023-05-11 01:09:00,2023-05-11 01:17:00,C4.1,0,C,C,2023-05-11
2023-05-11 02:51:00,2023-05-11 02:58:00,2023-05-11 03:06:00,C2.5,0,C,C,2023-05-11
2023-05-11 04:25:00,2023-05-11 04:39:00,2023-05-11 04:49:00,C3.2,0,C,C,2023-05-11
2023-05-11 08:47:00,2023-05-11 09:01:00,2023-05-11 09:11:00,M2.1,0,M,M,2023-05-11
2023-05-11 12:59:00,2023-05-11 13:06:00,2023-05-11 13:15:00,C3.0,13296,C,C,2023-05-11
2023-05-11 13:53:00,2023-05-11 14:02:00,2023-05-11 14:10:00,C6.2,13296,C,C,2023-05-11
2023-05-11 18:13:00,2023-05-11 18:29:00,2023-05-11 18:38:00,M1.8,0,M,M,2023-05-11
2023-05-11 19:53:00,2023-05-11 19:59:00,2023-05-11 20:08:00,C1.8,0,C,C,2023-05-11
2023-05-11 20:10:00,2023-05-11 20:18:00,2023-05-11 20:27:00,C3.4,0,C,C,2023-05-11
2023-05-12 08:10:00,2023-05-12 08:21:00,2023-05-12 08:31:00,C2.0,0,C,C,2023-05-12
2023-05-12 11:33:00,2023-05-12 11:39:00,2023-05-12 11:45:00,C4.6,0,C,C,2023-05-12
2023-05-12 12:31:00,2023-05-12 13:02:00,2023-05-12 13:17:00,C4.4,0,C,C,2023-05-12
2023-05-12 13:17:00,2023-05-12 13:36:00,2023-05-12 13:45:00,C5.6,0,C,C,2023-05-12
2023-05-12 14:03:00,2023-05-12 14:08:00,2023-05-12 14:12:00,C4.9,13293,C,C,2023-05-12
2023-05-12 15:19:00,2023-05-12 15:29:00,2023-05-12 15:36:00,C2.5,13296,C,C,2023-05-12
2023-05-12 19:04:00,2023-05-12 19:10:00,2023-05-12 19:14:00,C1.7,0,C,C,2023-05-12
2023-05-12 20:34:00,2023-05-12 20:42:00,2023-05-12 20:50:00,C1.3,0,C,C,2023-05-12
2023-05-12 22:39:00,2023-05-12 22:50:00,2023-05-12 23:00:00,C1.7,0,C,C,2023-05-12
2023-05-13 10:16:00,2023-05-13 10:27:00,2023-05-13 10:31:00,C4.9,0,C,C,2023-05-13
2023-05-13 13:41:00,2023-05-13 13:51:00,2023-05-13 14:02:00,C2.1,0,C,C,2023-05-13
2023-05-13 14:48:00,2023-05-13 14:53:00,2023-05-13 14:57:00,C2.0,0,C,C,2023-05-13
2023-05-13 16:28:00,2023-05-13 16:35:00,2023-05-13 16:44:00,C1.6,0,C,C,2023-05-13
2023-05-13 18:35:00,2023-05-13 18:47:00,2023-05-13 19:00:00,C4.3,0,C,C,2023-05-13
2023-05-13 20:47:00,2023-05-13 20:55:00,2023-05-13 21:00:00,C4.4,0,C,C,2023-05-13
2023-05-14 03:54:00,2023-05-14 04:06:00,2023-05-14 04:18:00,C3.5,13297,C,C,2023-05-14
2023-05-14 04:35:00,2023-05-14 04:44:00,2023-05-14 04:54:00,C3.6,0,C,C,2023-05-14
2023-05-14 09:07:00,2023-05-14 09:17:00,2023-05-14 09:25:00,C7.0,0,C,C,2023-05-14
2023-05-14 11:43:00,2023-05-14 11:50:00,2023-05-14 11:57:00,C1.4,0,C,C,2023-05-14
2023-05-15 00:46:00,2023-05-15 00:51:00,2023-05-15 00:55:00,C3.4,0,C,C,2023-05-15
2023-05-15 07:30:00,2023-05-15 08:10:00,2023-05-15 09:33:00,C2.9,0,C,C,2023-05-15
2023-05-15 09:33:00,2023-05-15 09:38:00,2023-05-15 09:43:00,C2.3,0,C,C,2023-05-15
2023-05-16 04:21:00,2023-05-16 04:31:00,2023-05-16 04:40:00,C1.3,0,C,C,2023-05-16
2023-05-16 04:40:00,2023-05-16 04:44:00,2023-05-16 04:48:00,C1.2,0,C,C,2023-05-16
2023-05-16 09:42:00,2023-05-16 09:54:00,2023-05-16 10:11:00,C2.0,0,C,C,2023-05-16
2023-05-16 12:00:00,2023-05-16 12:14:00,2023-05-16 12:34:00,C4.5,0,C,C,2023-05-16
2023-05-16 13:39:00,2023-05-16 13:43:00,2023-05-16 13:47:00,C1.5,0,C,C,2023-05-16
2023-05-16 16:31:00,2023-05-16 16:43:00,2023-05-16 16:51:00,M9.6,0,M,M,2023-05-16
2023-05-17 01:50:00,2023-05-17 01:56:00,2023-05-17 02:02:00,C1.7,0,C,C,2023-05-17
2023-05-17 03:36:00,2023-05-17 03:48:00,2023-05-17 03:54:00,C2.9,0,C,C,2023-05-17
2023-05-17 07:52:00,2023-05-17 07:58:00,2023-05-17 08:02:00,C2.1,0,C,C,2023-05-17
2023-05-17 08:23:00,2023-05-17 08:28:00,2023-05-17 08:32:00,C2.3,0,C,C,2023-05-17
2023-05-17 14:30:00,2023-05-17 14:43:00,2023-05-17 14:58:00,C6.4,0,C,C,2023-05-17
2023-05-17 15:19:00,2023-05-17 15:30:00,2023-05-17 15:53:00,C4.3,13309,C,C,2023-05-17
2023-05-17 16:14:00,2023-05-17 16:28:00,2023-05-17 16:46:00,C7.4,0,C,C,2023-05-17
2023-05-17 18:34:00,2023-05-17 18:44:00,2023-05-17 18:54:00,C6.2,0,C,C,2023-05-17
2023-05-17 19:24:00,2023-05-17 19:38:00,2023-05-17 19:58:00,C5.0,0,C,C,2023-05-17
2023-05-17 21:38:00,2023-05-17 21:48:00,2023-05-17 22:01:00,C9.5,0,C,C,2023-05-17
2023-05-18 03:03:00,2023-05-18 03:21:00,2023-05-18 03:39:00,C8.6,0,C,C,2023-05-18
2023-05-18 04:07:00,2023-05-18 04:12:00,2023-05-18 04:16:00,C3.8,0,C,C,2023-05-18
2023-05-18 04:51:00,2023-05-18 04:57:00,2023-05-18 05:01:00,C2.2,0,C,C,2023-05-18
2023-05-18 06:13:00,2023-05-18 06:26:00,2023-05-18 06:38:00,M1.0,0,M,M,2023-05-18
2023-05-18 06:48:00,2023-05-18 06:55:00,2023-05-18 07:02:00,M1.2,0,M,M,2023-05-18
2023-05-18 09:47:00,2023-05-18 10:11:00,2023-05-18 10:13:00,C5.2,0,C,C,2023-05-18
2023-05-18 10:13:00,2023-05-18 10:20:00,2023-05-18 10:26:00,C9.6,0,C,C,2023-05-18
2023-05-18 10:55:00,2023-05-18 11:05:00,2023-05-18 11:19:00,C4.2,0,C,C,2023-05-18
2023-05-18 11:19:00,2023-05-18 11:24:00,2023-05-18 11:28:00,C5.2,0,C,C,2023-05-18
2023-05-18 11:32:00,2023-05-18 11:47:00,2023-05-18 12:00:00,M2.2,0,M,M,2023-05-18
2023-05-18 12:00:00,2023-05-18 12:13:00,2023-05-18 12:22:00,M1.9,0,M,M,2023-05-18
2023-05-18 12:39:00,2023-05-18 12:49:00,2023-05-18 12:56:00,M1.6,0,M,M,2023-05-18
2023-05-18 15:43:00,2023-05-18 15:55:00,2023-05-18 16:03:00,C4.0,0,C,C,2023-05-18
2023-05-18 17:21:00,2023-05-18 17:30:00,2023-05-18 17:32:00,C2.5,0,C,C,2023-05-18
2023-05-18 17:32:00,2023-05-18 17:51:00,2023-05-18 18:01:00,M1.1,0,M,M,2023-05-18
2023-05-18 20:12:00,2023-05-18 20:23:00,2023-05-18 20:51:00,M3.8,0,M,M,2023-05-18
2023-05-19 00:05:00,2023-05-19 00:15:00,2023-05-19 00:24:00,C5.1,0,C,C,2023-05-19
2023-05-19 00:41:00,2023-05-19 00:48:00,2023-05-19 00:54:00,M5.3,0,M,M,2023-05-19
2023-05-19 02:48:00,2023-05-19 02:58:00,2023-05-19 03:05:00,C6.9,13311,C,C,2023-05-19
2023-05-19 03:05:00,2023-05-19 03:12:00,2023-05-19 03:23:00,M1.6,0,M,M,2023-05-19
2023-05-19 04:37:00,2023-05-19 04:45:00,2023-05-19 04:49:00,C2.9,0,C,C,2023-05-19
2023-05-19 04:49:00,2023-05-19 05:00:00,2023-05-19 05:10:00,M2.5,0,M,M,2023-05-19
2023-05-19 06:21:00,2023-05-19 06:24:00,2023-05-19 06:25:00,C3.0,0,C,C,2023-05-19
2023-05-19 06:25:00,2023-05-19 06:31:00,2023-05-19 06:40:00,C3.2,13311,C,C,2023-05-19
2023-05-19 06:43:00,2023-05-19 06:49:00,2023-05-19 06:58:00,C5.7,13311,C,C,2023-05-19
2023-05-19 07:28:00,2023-05-19 07:42:00,2023-05-19 07:54:00,C4.7,0,C,C,2023-05-19
2023-05-19 09:23:00,2023-05-19 09:30:00,2023-05-19 09:36:00,C2.8,0,C,C,2023-05-19
2023-05-19 10:07:00,2023-05-19 10:17:00,2023-05-19 10:33:00,C4.0,0,C,C,2023-05-19
2023-05-19 12:17:00,2023-05-19 12:39:00,2023-05-19 13:00:00,C6.1,0,C,C,2023-05-19
2023-05-19 15:30:00,2023-05-19 15:35:00,2023-05-19 15:39:00,C2.9,0,C,C,2023-05-19
2023-05-19 16:15:00,2023-05-19 16:31:00,2023-05-19 16:44:00,C5.9,0,C,C,2023-05-19
2023-05-19 17:10:00,2023-05-19 17:21:00,2023-05-19 17:24:00,C4.1,0,C,C,2023-05-19
2023-05-19 17:24:00,2023-05-19 17:29:00,2023-05-19 17:36:00,C5.3,13311,C,C,2023-05-19
2023-05-19 19:05:00,2023-05-19 19:14:00,2023-05-19 19:22:00,C5.1,0,C,C,2023-05-19
2023-05-19 19:36:00,2023-05-19 19:43:00,2023-05-19 19:45:00,C3.2,0,C,C,2023-05-19
2023-05-19 19:45:00,2023-05-19 20:06:00,2023-05-19 20:14:00,M2.3,13311,M,M,2023-05-19
2023-05-19 20:14:00,2023-05-19 20:26:00,2023-05-19 20:38:00,M2.7,0,M,M,2023-05-19
2023-05-20 00:13:00,2023-05-20 00:23:00,2023-05-20 00:29:00,C2.9,0,C,C,2023-05-20
2023-05-20 00:37:00,2023-05-20 00:47:00,2023-05-20 01:02:00,C2.7,0,C,C,2023-05-20
2023-05-20 02:24:00,2023-05-20 02:33:00,2023-05-20 02:37:00,C4.9,0,C,C,2023-05-20
2023-05-20 02:37:00,2023-05-20 02:40:00,2023-05-20 02:44:00,C5.4,0,C,C,2023-05-20
2023-05-20 03:08:00,2023-05-20 03:17:00,2023-05-20 03:22:00,C5.1,0,C,C,2023-05-20
2023-05-20 04:18:00,2023-05-20 04:24:00,2023-05-20 04:30:00,C3.2,0,C,C,2023-05-20
2023-05-20 04:36:00,2023-05-20 04:50:00,2023-05-20 04:57:00,C6.9,0,C,C,2023-05-20
2023-05-20 05:42:00,2023-05-20 05:53:00,2023-05-20 06:01:00,C3.2,0,C,C,2023-05-20
2023-05-20 06:49:00,2023-05-20 07:02:00,2023-05-20 07:12:00,M1.0,0,M,M,2023-05-20
2023-05-20 07:16:00,2023-05-20 07:32:00,2023-05-20 07:36:00,M6.4,0,M,M,2023-05-20
2023-05-20 09:18:00,2023-05-20 09:27:00,2023-05-20 09:32:00,M1.1,0,M,M,2023-05-20
2023-05-20 10:48:00,2023-05-20 10:54:00,2023-05-20 11:10:00,M1.6,0,M,M,2023-05-20
2023-05-20 12:25:00,2023-05-20 12:35:00,2023-05-20 12:40:00,M8.9,0,M,M,2023-05-20
2023-05-20 14:18:00,2023-05-20 14:25:00,2023-05-20 14:33:00,C7.2,0,C,C,2023-05-20
2023-05-20 14:54:00,2023-05-20 15:00:00,2023-05-20 15:04:00,M5.6,0,M,M,2023-05-20
2023-05-20 16:14:00,2023-05-20 16:18:00,2023-05-20 16:30:00,C3.3,0,C,C,2023-05-20
2023-05-20 16:48:00,2023-05-20 16:54:00,2023-05-20 16:58:00,C4.1,0,C,C,2023-05-20
2023-05-20 17:00:00,2023-05-20 17:05:00,2023-05-20 17:09:00,C4.9,0,C,C,2023-05-20
2023-05-20 17:37:00,2023-05-20 17:46:00,2023-05-20 17:59:00,C3.7,0,C,C,2023-05-20
2023-05-20 17:59:00,2023-05-20 18:08:00,2023-05-20 18:15:00,C4.7,0,C,C,2023-05-20
2023-05-20 18:42:00,2023-05-20 18:54:00,2023-05-20 18:57:00,C7.2,0,C,C,2023-05-20
2023-05-20 18:57:00,2023-05-20 19:03:00,2023-05-20 19:07:00,M1.1,0,M,M,2023-05-20
2023-05-20 19:37:00,2023-05-20 19:45:00,2023-05-20 19:57:00,C3.6,0,C,C,2023-05-20
2023-05-20 19:57:00,2023-05-20 20:17:00,2023-05-20 20:19:00,C5.1,0,C,C,2023-05-20
2023-05-20 20:19:00,2023-05-20 20:28:00,2023-05-20 20:34:00,C6.4,0,C,C,2023-05-20
2023-05-20 20:57:00,2023-05-20 21:04:00,2023-05-20 21:14:00,C6.1,0,C,C,2023-05-20
2023-05-21 00:59:00,2023-05-21 01:06:00,2023-05-21 01:14:00,C2.5,0,C,C,2023-05-21
2023-05-21 02:18:00,2023-05-21 02:23:00,2023-05-21 02:33:00,M1.4,0,M,M,2023-05-21
2023-05-21 03:51:00,2023-05-21 03:57:00,2023-05-21 04:05:00,C4.9,0,C,C,2023-05-21
2023-05-21 04:57:00,2023-05-21 05:03:00,2023-05-21 05:08:00,C3.0,0,C,C,2023-05-21
2023-05-21 05:30:00,2023-05-21 05:40:00,2023-05-21 06:04:00,C3.0,0,C,C,2023-05-21
2023-05-21 06:40:00,2023-05-21 06:49:00,2023-05-21 06:53:00,C4.1,0,C,C,2023-05-21
2023-05-21 07:40:00,2023-05-21 07:59:00,2023-05-21 08:12:00,C4.5,0,C,C,2023-05-21
2023-05-21 08:27:00,2023-05-21 08:34:00,2023-05-21 08:48:00,C4.9,0,C,C,2023-05-21
2023-05-21 11:20:00,2023-05-21 11:30:00,2023-05-21 11:45:00,C5.4,0,C,C,2023-05-21
2023-05-21 15:04:00,2023-05-21 15:17:00,2023-05-21 15:29:00,C4.6,0,C,C,2023-05-21
2023-05-21 15:49:00,2023-05-21 16:04:00,2023-05-21 16:18:00,M2.6,0,M,M,2023-05-21
2023-05-22 00:55:00,2023-05-22 01:08:00,2023-05-22 01:18:00,C8.2,0,C,C,2023-05-22
2023-05-22 02:17:00,2023-05-22 02:26:00,2023-05-22 02:34:00,C3.5,0,C,C,2023-05-22
2023-05-22 03:30:00,2023-05-22 03:41:00,2023-05-22 03:50:00,C3.7,0,C,C,2023-05-22
2023-05-22 04:50:00,2023-05-22 04:57:00,2023-05-22 05:02:00,C4.1,0,C,C,2023-05-22
2023-05-22 06:06:00,2023-05-22 06:12:00,2023-05-22 06:17:00,C4.9,0,C,C,2023-05-22
2023-05-22 09:29:00,2023-05-22 09:40:00,2023-05-22 09:44:00,C3.2,0,C,C,2023-05-22
2023-05-22 13:19:00,2023-05-22 13:27:00,2023-05-22 13:31:00,C7.2,13314,C,C,2023-05-22
2023-05-22 13:31:00,2023-05-22 13:37:00,2023-05-22 13:43:00,M1.9,13314,M,M,2023-05-22
2023-05-22 14:10:00,2023-05-22 14:14:00,2023-05-22 14:19:00,C6.3,13311,C,C,2023-05-22
2023-05-22 18:25:00,2023-05-22 18:37:00,2023-05-22 18:56:00,C3.0,13312,C,C,2023-05-22
2023-05-23 06:55:00,2023-05-23 07:05:00,2023-05-23 07:09:00,C2.3,13311,C,C,2023-05-23
2023-05-23 07:09:00,2023-05-23 07:16:00,2023-05-23 07:21:00,C4.0,13311,C,C,2023-05-23
2023-05-23 07:44:00,2023-05-23 07:52:00,2023-05-23 07:56:00,C2.1,13312,C,C,2023-05-23
2023-05-23 10:02:00,2023-05-23 10:10:00,2023-05-23 10:14:00,C3.2,0,C,C,2023-05-23
2023-05-23 10:36:00,2023-05-23 10:43:00,2023-05-23 10:47:00,C4.1,0,C,C,2023-05-23
2023-05-23 11:54:00,2023-05-23 12:02:00,2023-05-23 12:07:00,C3.2,0,C,C,2023-05-23
2023-05-23 12:07:00,2023-05-23 12:13:00,2023-05-23 12:17:00,M3.0,0,M,M,2023-05-23
2023-05-23 14:06:00,2023-05-23 14:14:00,2023-05-23 14:20:00,C2.9,13311,C,C,2023-05-23
2023-05-23 14:34:00,2023-05-23 14:36:00,2023-05-23 14:40:00,C6.8,0,C,C,2023-05-23
2023-05-23 15:28:00,2023-05-23 15:34:00,2023-05-23 15:38:00,C4.4,0,C,C,2023-05-23
2023-05-23 16:01:00,2023-05-23 16:07:00,2023-05-23 16:11:00,C3.2,13311,C,C,2023-05-23
2023-05-23 16:28:00,2023-05-23 16:40:00,2023-05-23 16:52:00,C4.0,13311,C,C,2023-05-23
2023-05-23 19:11:00,2023-05-23 19:18:00,2023-05-23 19:23:00,C1.6,0,C,C,2023-05-23
2023-05-23 19:33:00,2023-05-23 19:39:00,2023-05-23 19:43:00,C1.9,0,C,C,2023-05-23
2023-05-23 20:28:00,2023-05-23 20:35:00,2023-05-23 20:39:00,C2.0,0,C,C,2023-05-23
2023-05-24 03:34:00,2023-05-24 03:50:00,2023-05-24 04:05:00,C2.7,0,C,C,2023-05-24
2023-05-24 04:05:00,2023-05-24 04:08:00,2023-05-24 04:13:00,C2.8,0,C,C,2023-05-24
2023-05-24 07:47:00,2023-05-24 07:59:00,2023-05-24 08:05:00,C2.4,13312,C,C,2023-05-24
2023-05-24 08:05:00,2023-05-24 08:37:00,2023-05-24 08:56:00,C5.0,13312,C,C,2023-05-24
2023-05-24 09:51:00,2023-05-24 09:58:00,2023-05-24 10:02:00,M1.0,0,M,M,2023-05-24
2023-05-24 10:24:00,2023-05-24 10:26:00,2023-05-24 10:30:00,C6.7,0,C,C,2023-05-24
2023-05-24 13:41:00,2023-05-24 13:47:00,2023-05-24 13:51:00,C2.0,0,C,C,2023-05-24
2023-05-24 14:56:00,2023-05-24 15:01:00,2023-05-24 15:05:00,C2.4,0,C,C,2023-05-24
2023-05-24 17:04:00,2023-05-24 17:21:00,2023-05-24 17:48:00,M1.8,13311,M,M,2023-05-24
2023-05-24 17:53:00,2023-05-24 18:00:00,2023-05-24 18:18:00,M1.0,13315,M,M,2023-05-24
2023-05-24 19:03:00,2023-05-24 19:10:00,2023-05-24 19:18:00,C5.1,0,C,C,2023-05-24
2023-05-24 19:47:00,2023-05-24 19:51:00,2023-05-24 19:55:00,C3.5,0,C,C,2023-05-24
2023-05-24 20:10:00,2023-05-24 20:12:00,2023-05-24 20:16:00,C2.8,0,C,C,2023-05-24
2023-05-25 02:01:00,2023-05-25 02:15:00,2023-05-25 02:19:00,C2.1,0,C,C,2023-05-25
2023-05-25 02:59:00,2023-05-25 03:03:00,2023-05-25 03:07:00,C2.3,0,C,C,2023-05-25
2023-05-25 04:35:00,2023-05-25 04:43:00,2023-05-25 04:54:00,C3.7,0,C,C,2023-05-25
2023-05-25 05:29:00,2023-05-25 05:41:00,2023-05-25 05:52:00,C7.4,0,C,C,2023-05-25
2023-05-25 07:41:00,2023-05-25 07:48:00,2023-05-25 07:52:00,C1.6,0,C,C,2023-05-25
2023-05-25 08:08:00,2023-05-25 08:21:00,2023-05-25 08:25:00,C3.5,0,C,C,2023-05-25
2023-05-25 08:58:00,2023-05-25 09:04:00,2023-05-25 09:11:00,C1.6,0,C,C,2023-05-25
